code,parent_code,name,level,prefixed_id
0100,,Hard Coal,0,5d9fac39-f9a3-446b-acea-f51d82d43538
0110,0100,Anthracite,1,b8fbea3c-f61f-4d4c-b818-54a613814322
0121,0100,Coking coal,1,fedcc8f3-95c8-4e62-89bf-d1fe3a6bd6bc
0129,0100,Other bituminous coal,1,95b91c7d-8642-46fc-b9fb-a70b8376438c
0200,,Brown Coal,0,0f9c5dbe-0f43-4426-9b6c-1eafabd3bf42
0210,0200,Sub-bituminous coal,1,c0e6232d-bd09-48a2-b148-285df88e467f
0220,0200,Lignite,1,82f7128e-db74-48c1-b3c0-94e312653b74
0311,,Coke Oven Coke,0,138036f6-bf1a-48f9-bbab-640ec2f5df41
0312,,Gas Coke,0,347eb5bd-f9c9-4111-bedf-3fe638a55e27
0320,,Patent fuel,0,d15e2e91-098e-4be0-b205-ea6b1b0d927f
0330,,Brown Coal Briquettes,0,5276f767-51f9-4070-a349-22d192bf5ef3
0340,,Coal Tar,0,f7a9d43f-7466-4043-8586-dcdfb43650fa
0350,,Coke Oven Gas,0,c593a457-1856-4b11-b966-903c624d8d02
0360,,Gasworks Gas,0,a988e56d-3865-489e-a14b-ee9ee620c626
0371,,Blast Furnace Gas,0,4dcf4994-43b7-42c4-9678-126b58fd2f38
0379,,Other recovered gases,0,a311d15d-befa-43b7-b744-3f0d5113741e
0390,,Other coal products,0,db9388b4-e313-4845-9d9d-b710d1770f25
1100,,Peat,0,b4fb4b8b-d11a-4787-83e8-2366c249df08
1200,,Peat Products,0,9335a634-a43a-43b8-95cf-aab05f3c0654
2000,,Oil Shale / Oil Sands,0,b9bfbbc9-50b3-4ffb-95e1-fb916501e20f
3000,,Natural Gas (including LNG),0,b755e6f1-d2d2-421a-9461-effb28f3b4cc
4100,,Conventional crude oil,0,d57821be-e1e9-404c-b001-cee280475d02
4200,,Natural Gas Liquids,0,f8e9929b-5496-4621-a9e2-458be59fcd9a
4300,,Refinery Feedstocks,0,f2a8ebad-1e8d-4135-a9fa-16066b91cfe7
4400,,Additives and Oxygenates,0,02c99183-6d9a-494f-bef2-272c47638156
4500,,Other hydrocarbons,0,2b552e5e-326e-4c1e-8711-f0611a406b18
4610,,Refinery Gas,0,b73361c6-4579-42a9-b948-2ccff67ee802
4620,,Ethane,0,65babadb-dd4e-4b97-b5c8-02690f4da2ea
4630,,Liquified Petroleum Gas,0,90f89a29-31b4-41e8-854b-cb3cebd376a5
4640,,Naphtha,0,fa694255-ed5e-4b0b-9a0a-ef7e188550cc
4651,,Aviation Gasoline,0,0f1a2cc6-f797-440c-9701-6677724fa1bf
4652,,Motor Gasoline,0,b4b08cc0-fe96-4e06-b30e-602d4b8d3f3b
4653,,Gasoline-type jet fuel,0,b2d10634-a58e-4920-92a1-91a19634562a
4661,,Kerosene-type Jet Fuel,0,b573c506-6979-441a-965e-32e2f62f186b
4669,,Other kerosene,0,0eb3b12d-07a9-49f1-b2c0-bad0a571daaf
4670,,Gas Oil/ Diesel Oil,0,4305e9be-19ba-4db6-8506-16d706560d9e
4680,,Fuel Oil,0,e4d9f2ff-8a34-45d9-80e9-8886e3729f18
4691,,White spirit and special boiling point industrial spirits,0,0773d259-2838-4045-a900-edc6599e1dd7
4692,,Lubricants,0,03b0d63c-3d07-4205-b302-a9dd2475daea
4693,,Paraffin waxes,0,f3223a29-b80d-4ed3-be20-8b9090bd7d00
4694,,Petroleum Coke,0,91d4ba36-1563-4346-b06f-d9f360e598df
4695,,Bitumen,0,219f9b94-adfd-41f8-b905-c64167218574
4699,,Other oil products n.e.c.,0,960dc24e-8235-41b3-b1cf-77eff509d288
5110,,Fuelwood,0,e5df4da4-e25e-470d-9b65-c4da61125112
5120,,Bagasse,0,9d3cda0e-f40e-454f-baf9-f83405165248
5130,,Animal waste,0,a479db63-d5e0-45f5-b283-fb3bda7f84cd
5140,,Black liquor,0,a303acaf-23ee-4bc5-8cab-48f8b202c328
5150,,Other Vegetal Material and Residues,0,fc613111-b8b0-4fe9-8ec8-47272fb627f9
5160,,Charcoal,0,262376a3-adae-4b64-8383-0cea3a0e6b21
5210,,Biogasoline,0,7b62849b-e8ba-4d4c-983d-116f2cb6eb7e
5212,4652,Of which: biogasoline,1,dd70c936-bbc2-4a61-ac4b-edb6c3192b51
5220,4670,Biodiesel,1,bcfb5526-5485-41d1-a902-ab08e4e031bc
5222,,Of which: biodiesel,0,e04d49f6-1505-468f-9158-9f697a9445aa
5230,,Bio jet kerosene,0,5b57fa82-8a56-4615-8342-a64732efd7fb
5232,4661,Of which: bio jet kerosene,1,c50f702c-c779-47ec-bf52-e50895ceb395
5290,,Other liquid biofuels,0,86baab7f-29c2-4d44-9007-f74363d8fede
5300,,Biogases,0,e4f4468a-02c1-4db9-9063-6586d6df4301
6100,,Industrial Waste,0,4d354371-ed14-457f-ab70-5489f249995e
6200,,Municipal Wastes,0,49583086-9b4a-4bcc-9ba0-bb8880c1d802
7000,,Total Electricity,0,35c98300-2ce8-4f9d-9df5-74333b027676
7000G,7000,Geothermal,1,a98ac928-b6ec-430a-aaaf-da787b1c5f0e
7000H,7000,Hydro,1,bdea3e7d-ad83-458d-9ff6-4f60514c7efe
7000N,7000,Nuclear Electricity,1,a2bb895b-d5a3-4648-a7ab-9e144dc33b90
7000O,7000,"Tide, wave and ocean electricity",1,2c6f8449-af8f-4e50-8aae-3df42cc7821d
7000S,7000,Solar Electricity,1,04f6561f-316d-4241-92d8-bc7120b3ad33
7000T,7000,Thermal Electricity,1,a795d598-a2ba-4c4b-b520-d2a67131aa2e
7000W,7000,Wind Electricity,1,847a796f-c509-4d9f-b2a8-d12bb26aa282
8000,,Heat,0,b41f3a77-0c9e-470c-b81a-cb839efc95db
8000T,8000,Heat from combustible fuels,1,8b9cf3ab-ac55-425b-a362-bdb97754104d
9101,,Uranium,0,543e3c55-ca1d-4e3c-9e8d-55470b87b022
DG,,Direct use of geothermal heat,0,ecead67f-fbde-4b42-b2f1-fe2e524ce415
DS,,Direct use of solar thermal heat,0,83c6e5a5-61a4-4877-8ad3-db369fc8eb9c
EC,,"Electricity, net installed capacity of electric power plants",0,f129eb69-17e2-4dc8-98a5-fb4685850925
GR,,Total Refinery Output,0,382dd974-56a4-48b4-a274-6589a4d1a4e5
WF,,Falling Water,0,538c4520-db9a-4c5d-b233-c36fd22309d8
