location_from,location_to,classification_from,classification_to,comment,prefixed_id,skos_uri,
40,AF,unido_indstat,iso_3166_1,one-to-one correspondence,e93b71d9-9d14-4673-81ce-9a1cff077f9a,http://www.w3.org/2004/02/skos/core#exactMatch,
80,AL,unido_indstat,iso_3166_1,one-to-one correspondence,241a20e7-2d9c-465c-aa14-5491b767c4d7,http://www.w3.org/2004/02/skos/core#exactMatch,
120,DZ,unido_indstat,iso_3166_1,one-to-one correspondence,fce46494-cfba-4b7c-a8d1-47b65397fc5d,http://www.w3.org/2004/02/skos/core#exactMatch,
240,AO,unido_indstat,iso_3166_1,one-to-one correspondence,33969a50-48a0-4c71-a968-c714fe20a615,http://www.w3.org/2004/02/skos/core#exactMatch,
280,AG,unido_indstat,iso_3166_1,one-to-one correspondence,3bdae95a-7af7-4310-88d6-19a06db7cbd3,http://www.w3.org/2004/02/skos/core#exactMatch,
320,AR,unido_indstat,iso_3166_1,one-to-one correspondence,25e695fd-c739-4a62-b87f-1050e3266631,http://www.w3.org/2004/02/skos/core#exactMatch,
510,AM,unido_indstat,iso_3166_1,one-to-one correspondence,d9891f92-ea97-4710-a0e2-b0b1b98dba1f,http://www.w3.org/2004/02/skos/core#exactMatch,
5330,AW,unido_indstat,iso_3166_1,one-to-one correspondence,51e1faac-87b1-4e77-ac9a-cb1d8ee233a8,http://www.w3.org/2004/02/skos/core#exactMatch,
360,AU,unido_indstat,iso_3166_1,one-to-one correspondence,e8755659-cc32-4c20-b8fa-895e974802ce,http://www.w3.org/2004/02/skos/core#exactMatch,
400,AT,unido_indstat,iso_3166_1,one-to-one correspondence,6ab5da3a-f9b1-4565-b763-2982a8fb1a36,http://www.w3.org/2004/02/skos/core#exactMatch,
310,AZ,unido_indstat,iso_3166_1,one-to-one correspondence,aa19adc2-7862-478d-b578-de712c14f3a3,http://www.w3.org/2004/02/skos/core#exactMatch,
440,BS,unido_indstat,iso_3166_1,one-to-one correspondence,985ba2d4-d15e-4ec0-bd5c-f10570e86d82,http://www.w3.org/2004/02/skos/core#exactMatch,
480,BH,unido_indstat,iso_3166_1,one-to-one correspondence,139d34bc-4d86-4f12-b2f6-dd15593e3eb5,http://www.w3.org/2004/02/skos/core#exactMatch,
500,BD,unido_indstat,iso_3166_1,one-to-one correspondence,1670ee84-e1b5-4bb2-8f3d-a1b7bee63936,http://www.w3.org/2004/02/skos/core#exactMatch,
520,BB,unido_indstat,iso_3166_1,one-to-one correspondence,5344753c-ea53-45d5-95c7-607032c213b0,http://www.w3.org/2004/02/skos/core#exactMatch,
1120,BY,unido_indstat,iso_3166_1,one-to-one correspondence,77d38914-15f2-4741-974e-e4242955fe50,http://www.w3.org/2004/02/skos/core#exactMatch,
560,BE,unido_indstat,iso_3166_1,one-to-one correspondence,0e419578-12bf-47fe-a515-0b806f7bd91f,http://www.w3.org/2004/02/skos/core#exactMatch,
840,BZ,unido_indstat,iso_3166_1,one-to-one correspondence,bceb1c68-1b74-49c0-8a42-84d15f25be91,http://www.w3.org/2004/02/skos/core#exactMatch,
2040,BJ,unido_indstat,iso_3166_1,one-to-one correspondence,a4b99a1a-0d92-4c50-af48-cd89ae52834b,http://www.w3.org/2004/02/skos/core#exactMatch,
600,BM,unido_indstat,iso_3166_1,one-to-one correspondence,00e4f382-eae9-4d6c-89f5-13ba3c82cfb4,http://www.w3.org/2004/02/skos/core#exactMatch,
640,BT,unido_indstat,iso_3166_1,one-to-one correspondence,f324ffc3-3215-4dce-a57a-fc3a93bf157a,http://www.w3.org/2004/02/skos/core#exactMatch,
680,BO,unido_indstat,iso_3166_1,one-to-one correspondence,e016ed3a-a35f-4bc9-b061-5108ae00c661,http://www.w3.org/2004/02/skos/core#exactMatch,
700,BA,unido_indstat,iso_3166_1,one-to-one correspondence,46df47a0-e730-48f8-90e6-652f3859cd5f,http://www.w3.org/2004/02/skos/core#exactMatch,
720,BW,unido_indstat,iso_3166_1,one-to-one correspondence,99353754-c231-4983-96e2-f583cf9d3a2b,http://www.w3.org/2004/02/skos/core#exactMatch,
760,BR,unido_indstat,iso_3166_1,one-to-one correspondence,6b8edb03-3ac6-405c-bc7d-2b8cb4118e84,http://www.w3.org/2004/02/skos/core#exactMatch,
960,BN,unido_indstat,iso_3166_1,one-to-one correspondence,793c1b0c-783b-45a0-aad9-3917aa9032a0,http://www.w3.org/2004/02/skos/core#exactMatch,
1000,BG,unido_indstat,iso_3166_1,one-to-one correspondence,347abc47-c315-4723-a8ce-06a863c99d79,http://www.w3.org/2004/02/skos/core#exactMatch,
8540,BF,unido_indstat,iso_3166_1,one-to-one correspondence,98c0c9e4-3769-4f0f-9169-4f801da45c42,http://www.w3.org/2004/02/skos/core#exactMatch,
1080,BI,unido_indstat,iso_3166_1,one-to-one correspondence,cf8b641a-9b94-4cd6-8da4-bbd1c60dcf23,http://www.w3.org/2004/02/skos/core#exactMatch,
1320,CV,unido_indstat,iso_3166_1,one-to-one correspondence,fe48a87c-bc15-4520-9bdf-63ccdb3519f3,http://www.w3.org/2004/02/skos/core#exactMatch,
1160,KH,unido_indstat,iso_3166_1,one-to-one correspondence,d103d35c-348d-40d5-842b-4ef2628053d5,http://www.w3.org/2004/02/skos/core#exactMatch,
1200,CM,unido_indstat,iso_3166_1,one-to-one correspondence,8ec92dd2-19b8-41e6-a20f-a0de1d87b133,http://www.w3.org/2004/02/skos/core#exactMatch,
1240,CA,unido_indstat,iso_3166_1,one-to-one correspondence,ab3c4564-f2f7-4f49-b7c3-03896c8130aa,http://www.w3.org/2004/02/skos/core#exactMatch,
1360,KY,unido_indstat,iso_3166_1,one-to-one correspondence,754b89d0-c429-4423-97b1-418597ada94c,http://www.w3.org/2004/02/skos/core#exactMatch,
1400,CF,unido_indstat,iso_3166_1,one-to-one correspondence,5e31f2d3-8b79-41d9-9851-11c72dae49d5,http://www.w3.org/2004/02/skos/core#exactMatch,
1480,TD,unido_indstat,iso_3166_1,one-to-one correspondence,c3f03f79-9654-4f5f-8300-2cd0c4bc646a,http://www.w3.org/2004/02/skos/core#exactMatch,
1520,CL,unido_indstat,iso_3166_1,one-to-one correspondence,c19385f5-e306-4710-9020-c03743217968,http://www.w3.org/2004/02/skos/core#exactMatch,
1560,CN,unido_indstat,iso_3166_1,one-to-one correspondence,19cd0550-0a62-4db8-ac47-db0457a0dfd6,http://www.w3.org/2004/02/skos/core#exactMatch,
3440,HK,unido_indstat,iso_3166_1,one-to-one correspondence,0251bc67-7236-49b3-a86e-e51123de2f10,http://www.w3.org/2004/02/skos/core#exactMatch,
4460,MO,unido_indstat,iso_3166_1,one-to-one correspondence,233488e5-065c-4606-ab0e-f36a23c5100a,http://www.w3.org/2004/02/skos/core#exactMatch,
1580,TW,unido_indstat,iso_3166_1,one-to-one correspondence,1c6b5f5d-cf2b-4974-887d-bff314a34e5c,http://www.w3.org/2004/02/skos/core#exactMatch,
1700,CO,unido_indstat,iso_3166_1,one-to-one correspondence,671d0705-64b8-414f-a1f2-28f387bc62ee,http://www.w3.org/2004/02/skos/core#exactMatch,
1780,CG,unido_indstat,iso_3166_1,one-to-one correspondence,a668dbab-f870-4e46-9c42-edec67095a43,http://www.w3.org/2004/02/skos/core#exactMatch,
1840,CK,unido_indstat,iso_3166_1,one-to-one correspondence,0b9ecac1-d4d0-48ab-8b72-bf4f4048b6f6,http://www.w3.org/2004/02/skos/core#exactMatch,
1880,CR,unido_indstat,iso_3166_1,one-to-one correspondence,e902f65a-99df-4a28-a713-1125f51a0b4f,http://www.w3.org/2004/02/skos/core#exactMatch,
1910,HR,unido_indstat,iso_3166_1,one-to-one correspondence,fc46d3d0-a84f-41fc-87f3-9df3ffc511e7,http://www.w3.org/2004/02/skos/core#exactMatch,
1920,CU,unido_indstat,iso_3166_1,one-to-one correspondence,62555346-2c4b-4108-8698-80182384c191,http://www.w3.org/2004/02/skos/core#exactMatch,
5310,CW,unido_indstat,iso_3166_1,one-to-one correspondence,07236344-c3d2-4f13-be2d-61220c2a786f,http://www.w3.org/2004/02/skos/core#exactMatch,
1960,CY,unido_indstat,iso_3166_1,one-to-one correspondence,46bf9b89-6afd-424d-98ea-accf00873042,http://www.w3.org/2004/02/skos/core#exactMatch,
2030,CZ,unido_indstat,iso_3166_1,one-to-one correspondence,502cdc31-4960-4b6e-8523-8ed88974c905,http://www.w3.org/2004/02/skos/core#exactMatch,
2000,CS,unido_indstat,iso_3166_1,many-to-one correspondence,7390b2eb-342e-480b-aac2-3e1079fcf3d3,http://www.w3.org/2004/02/skos/core#broadMatch,
3840,CI,unido_indstat,iso_3166_1,one-to-one correspondence,b90eb849-b2ec-4359-9c09-d3c3f2376a85,http://www.w3.org/2004/02/skos/core#exactMatch,
2080,DK,unido_indstat,iso_3166_1,one-to-one correspondence,bf0c9b0f-7172-459d-98c6-99ec3ffe6d79,http://www.w3.org/2004/02/skos/core#exactMatch,
2140,DO,unido_indstat,iso_3166_1,one-to-one correspondence,3976078d-d002-40b6-a602-c5d04bf0dcfa,http://www.w3.org/2004/02/skos/core#exactMatch,
2180,EC,unido_indstat,iso_3166_1,one-to-one correspondence,dc56482f-caf2-4f7f-8e48-ac27c51437a2,http://www.w3.org/2004/02/skos/core#exactMatch,
8180,EG,unido_indstat,iso_3166_1,one-to-one correspondence,0f15b4a0-e0da-4681-a095-3187f8641ff8,http://www.w3.org/2004/02/skos/core#exactMatch,
2220,SV,unido_indstat,iso_3166_1,one-to-one correspondence,e6b35755-5ac2-40e2-a1de-3118667da343,http://www.w3.org/2004/02/skos/core#exactMatch,
2260,GQ,unido_indstat,iso_3166_1,one-to-one correspondence,e623a11d-8829-4d98-b647-38da7decaa49,http://www.w3.org/2004/02/skos/core#exactMatch,
2320,ER,unido_indstat,iso_3166_1,one-to-one correspondence,fbf1baa7-bc74-4f13-bb8c-91e761215b0a,http://www.w3.org/2004/02/skos/core#exactMatch,
2330,EE,unido_indstat,iso_3166_1,one-to-one correspondence,c8550957-b893-4f0e-a6b5-12c9f429c655,http://www.w3.org/2004/02/skos/core#exactMatch,
7480,SZ,unido_indstat,iso_3166_1,one-to-one correspondence,0834f920-cc6e-4a07-be6e-cd5b503d990d,http://www.w3.org/2004/02/skos/core#exactMatch,
2310,ET,unido_indstat,iso_3166_1,one-to-one correspondence,52769dac-f1f5-4102-b0ea-5162e86c5f6b,http://www.w3.org/2004/02/skos/core#exactMatch,
2300,NA,unido_indstat,iso_3166_1,many-to-one correspondence,66f8b3a2-cf21-4141-9af7-1121eb2175a7,http://www.w3.org/2004/02/skos/core#broadMatch,
2420,FJ,unido_indstat,iso_3166_1,one-to-one correspondence,8bea2587-8668-4c67-a330-4cc1bdb0f493,http://www.w3.org/2004/02/skos/core#exactMatch,
2460,FI,unido_indstat,iso_3166_1,one-to-one correspondence,f66852ce-e441-4290-805d-1675f481e845,http://www.w3.org/2004/02/skos/core#exactMatch,
7360,NA,unido_indstat,iso_3166_1,many-to-one correspondence,8f77cdb5-c9b3-4421-9a9b-e4d9960ad8d2,http://www.w3.org/2004/02/skos/core#broadMatch,
2500,FR,unido_indstat,iso_3166_1,one-to-one correspondence,cca68ef3-bdfa-4572-9aa2-e793593a9534,http://www.w3.org/2004/02/skos/core#exactMatch,
2660,GA,unido_indstat,iso_3166_1,one-to-one correspondence,882cc5b4-369e-4865-a404-eb9d3d1d3f96,http://www.w3.org/2004/02/skos/core#exactMatch,
2700,GM,unido_indstat,iso_3166_1,one-to-one correspondence,cd97be11-a784-4e67-a1bc-0a6fcba659b6,http://www.w3.org/2004/02/skos/core#exactMatch,
2680,GE,unido_indstat,iso_3166_1,one-to-one correspondence,9a16114c-3a33-48a5-89b1-43cbd1665623,http://www.w3.org/2004/02/skos/core#exactMatch,
2760,DE,unido_indstat,iso_3166_1,many-to-one correspondence,8e094bba-53e2-49c1-a5e9-12ff0189c346,http://www.w3.org/2004/02/skos/core#broadMatch,
2780,DD,unido_indstat,iso_3166_1,one-to-one correspondence,64221c7b-a9de-439e-8812-1c1760be2ac2,http://www.w3.org/2004/02/skos/core#exactMatch,
2800,DE,unido_indstat,iso_3166_1,many-to-one correspondence,1e453b1a-1c5f-47fe-b781-d9b3650e11e6,http://www.w3.org/2004/02/skos/core#broadMatch,
2880,GH,unido_indstat,iso_3166_1,one-to-one correspondence,10709514-c8a0-41a5-bfac-27d0922accfb,http://www.w3.org/2004/02/skos/core#exactMatch,
3000,GR,unido_indstat,iso_3166_1,one-to-one correspondence,404e33d2-078f-4f3c-ba64-bae9d18c7fa0,http://www.w3.org/2004/02/skos/core#exactMatch,
3040,GL,unido_indstat,iso_3166_1,one-to-one correspondence,c9ea492e-481e-4a93-915b-750eb7e03188,http://www.w3.org/2004/02/skos/core#exactMatch,
3200,GT,unido_indstat,iso_3166_1,one-to-one correspondence,9ede84e7-ad10-4f32-b22e-6869254d1a92,http://www.w3.org/2004/02/skos/core#exactMatch,
3280,GY,unido_indstat,iso_3166_1,one-to-one correspondence,0c37e3a5-6912-4204-baee-ca1e23ce0fcc,http://www.w3.org/2004/02/skos/core#exactMatch,
3320,HT,unido_indstat,iso_3166_1,one-to-one correspondence,0a079308-adf2-43b7-a1fa-788db2ead7c9,http://www.w3.org/2004/02/skos/core#exactMatch,
3400,HN,unido_indstat,iso_3166_1,one-to-one correspondence,18aad0f7-eb40-4a8d-8905-e7a9ff6d5d9c,http://www.w3.org/2004/02/skos/core#exactMatch,
3480,HU,unido_indstat,iso_3166_1,one-to-one correspondence,a34a5590-6301-4e3e-9ee2-67dd9d1389a7,http://www.w3.org/2004/02/skos/core#exactMatch,
3520,IS,unido_indstat,iso_3166_1,one-to-one correspondence,5666c63c-b223-4281-ba25-6601aaff63ee,http://www.w3.org/2004/02/skos/core#exactMatch,
3560,IN,unido_indstat,iso_3166_1,one-to-one correspondence,9319cbac-60da-41fd-9054-770878f2ec30,http://www.w3.org/2004/02/skos/core#exactMatch,
3600,ID,unido_indstat,iso_3166_1,one-to-one correspondence,713858c2-2b10-4131-a843-6c801dd19721,http://www.w3.org/2004/02/skos/core#exactMatch,
3640,IR,unido_indstat,iso_3166_1,one-to-one correspondence,0978a406-8408-4969-92d3-3b7e9136eb5b,http://www.w3.org/2004/02/skos/core#exactMatch,
3680,IQ,unido_indstat,iso_3166_1,one-to-one correspondence,dd4f39a9-c17f-4284-b8d4-4fa769533667,http://www.w3.org/2004/02/skos/core#exactMatch,
3720,IE,unido_indstat,iso_3166_1,one-to-one correspondence,29ce0895-b79a-4298-8a81-107edcb8d03f,http://www.w3.org/2004/02/skos/core#exactMatch,
3760,IL,unido_indstat,iso_3166_1,one-to-one correspondence,17c9a620-8258-4db6-948c-489b0285bd9e,http://www.w3.org/2004/02/skos/core#exactMatch,
3800,IT,unido_indstat,iso_3166_1,one-to-one correspondence,7549d013-483e-4abf-8b97-44cc5d669ee5,http://www.w3.org/2004/02/skos/core#exactMatch,
3880,JM,unido_indstat,iso_3166_1,one-to-one correspondence,d92c3d49-9ad7-4841-9c9d-7e628b5ed5cf,http://www.w3.org/2004/02/skos/core#exactMatch,
3920,JP,unido_indstat,iso_3166_1,one-to-one correspondence,deac0c48-f7d8-43f6-aa66-61d6fd997303,http://www.w3.org/2004/02/skos/core#exactMatch,
4000,JO,unido_indstat,iso_3166_1,one-to-one correspondence,1d3a196a-991c-4b23-9a8d-80708f782bb6,http://www.w3.org/2004/02/skos/core#exactMatch,
3980,KZ,unido_indstat,iso_3166_1,one-to-one correspondence,163d464e-aa59-4ad1-a8e8-5f12af8b9eaa,http://www.w3.org/2004/02/skos/core#exactMatch,
4040,KE,unido_indstat,iso_3166_1,one-to-one correspondence,c80c61e2-b37b-421a-ad47-08bd6e886ec7,http://www.w3.org/2004/02/skos/core#exactMatch,
2960,KI,unido_indstat,iso_3166_1,one-to-one correspondence,7cb0b322-5b95-423f-9243-26b77e9ec731,http://www.w3.org/2004/02/skos/core#exactMatch,
4120,XK,unido_indstat,iso_3166_1,one-to-one correspondence,44aaae0e-9b5e-434b-a5f4-e1cc6cb0ff2d,http://www.w3.org/2004/02/skos/core#exactMatch,
4140,KW,unido_indstat,iso_3166_1,one-to-one correspondence,1f3fadd7-1f22-4cb7-a707-2623e0133d0e,http://www.w3.org/2004/02/skos/core#exactMatch,
4170,KG,unido_indstat,iso_3166_1,one-to-one correspondence,cddb4f6c-d026-43a7-950b-9cff29ce6d0a,http://www.w3.org/2004/02/skos/core#exactMatch,
